,ctx_dhs,ctx_footprint_no,ctx_sox2no,ctx_sox2score,hox,lhx,log2fc,maxcons,meancons,sc_dhs,sc_footprint_no,sc_sox2no,sc_sox2score
ENSMUSG00000000001,6874.854080923853,0.0,1.3783843340418893,42.17046501552234,0.4418080057909068,4.096123769275397,0.0603793959264363,49.79193277084659,3.3423896677218385,5273.103667358777,0.5693421890529162,0.5552986556752609,22.11027732821252
ENSMUSG00000000028,3459.3112315341114,0.10555841111301664,0.07359059843952395,1.508607268010241,0.0,0.0,-0.181917437053372,23.38492807068033,1.947070706701698,2783.9343039032365,0.0,0.09177292128301215,2.431982413999822
ENSMUSG00000000037,867.5664797825127,0.0,0.0,0.0,0.0,0.20913201667976083,-0.0776238270354871,3.193975479925829,0.4456379301673582,684.771615660309,0.0,0.0,0.0
ENSMUSG00000000056,5862.808252248644,4.421921395818988,0.6427322816474018,13.351527302151068,0.15580412211498032,0.18443060701313824,0.237707069852453,28.034244825069305,0.9825993328361052,4469.793343611632,2.1237952378542273,0.0,0.0
ENSMUSG00000000058,2434.498159383456,0.0,1.590889895773881,34.35212340188201,0.13194791732196498,4.980924130330583,0.529303828544601,27.40770277871697,2.716947180472134,1679.9389803830563,0.0,0.677357554496462,21.336762966638553
ENSMUSG00000000078,2001.602757625789,2.976137410143264,0.1911165170540879,3.2489807899194942,0.0,0.0,0.262493891508732,19.003851215071123,1.571100925726605,1680.799046468269,1.9840916067621759,0.6225737685430722,13.079735787816572
ENSMUSG00000000085,6770.699291082963,3.233917329782125,0.5067347075588273,10.293534682505115,0.27354531097528684,4.3646481264706845,-0.0597119487541999,37.4848278118235,4.010646800741405,3737.720609816199,0.0,0.0,0.0
ENSMUSG00000000088,5990.630606587405,0.6283804884432611,1.124508178006299,14.590812513845979,0.10741730320156052,2.290785285370721,-0.0730965481784815,44.69947155704459,3.3423828849360055,4291.5004899877995,0.6283804884432611,0.1023701615451528,2.815179442491702
ENSMUSG00000000093,2562.9383142485217,0.0,1.9746716257990817,52.10452990874319,0.42081330487900726,3.1323601606547364,1.80010047020286,55.801536135635345,7.0879634972386345,2842.683464623499,0.0,0.8769280253420605,17.690311597719923
ENSMUSG00000000094,2520.1893938995913,0.0,1.7021408619261167,43.34405177877579,0.581386215667878,3.7277616078547773,-1.11748074099614,53.339164610238655,6.5758654452312255,2895.940047957755,0.0,1.2115440746658748,24.44053739399016
ENSMUSG00000000120,6051.248602366193,5.329035750605474,0.3336796092921302,2.6694368743370416,1.2500276611797987,6.74077230678048,3.63979719527486,51.305682888640064,4.446354839543366,4700.227839598822,4.772312885277037,0.3336796092921302,2.836276678983107
